"species_slug","move_slug"
"meowscarada","shadow-claw"
"meowscarada","skill-swap"
"meowscarada","sleep-talk"
"meowscarada","solar-beam"
"meowscarada","spikes"
"meowscarada","substitute"
"meowscarada","sucker-punch"
"meowscarada","taunt"
"meowscarada","thief"
"meowscarada","throat-chop"
"meowscarada","thunder-punch"
"meowscarada","toxic-spikes"
"meowscarada","trailblaze"
"meowscarada","trick"
"meowscarada","trick-room"
"meowscarada","triple-axel"
"meowscarada","u-turn"
"meowscarada","worry-seed"
"meowstic","alluring-voice"
"meowstic","baton-pass"
"meowstic","calm-mind"
"meowstic","charge-beam"
"meowstic","charm"
"meowstic","covet"
"meowstic","dark-pulse"
"meowstic","dig"
"meowstic","endure"
"meowstic","energy-ball"
"meowstic","expanding-force"
"meowstic","extrasensory"
"meowstic","facade"
"meowstic","fake-out"
"meowstic","fake-tears"
"meowstic","future-sight"
"meowstic","giga-impact"
"meowstic","gravity"
"meowstic","helping-hand"
"meowstic","hyper-beam"
"meowstic","imprison"
"meowstic","iron-tail"
"meowstic","light-screen"
"meowstic","magic-room"
"meowstic","mean-look"
"meowstic","misty-terrain"
"meowstic","nasty-plot"
"meowstic","payback"
"meowstic","play-rough"
"meowstic","protect"
"meowstic","psych-up"
"meowstic","psychic"
"meowstic","psychic-noise"
"meowstic","psychic-terrain"
"meowstic","psyshock"
"meowstic","quick-guard"
"meowstic","rain-dance"
"meowstic","reflect"
"meowstic","rest"
"meowstic","role-play"
"meowstic","round"
"meowstic","safeguard"
"meowstic","shadow-ball"
"meowstic","skill-swap"
"meowstic","sleep-talk"
"meowstic","snore"
"meowstic","stored-power"
"meowstic","substitute"
"meowstic","sucker-punch"
"meowstic","sunny-day"
"meowstic","tail-slap"
"meowstic","thunder-wave"
"meowstic","thunderbolt"
"meowstic","tickle"
"meowstic","trailblaze"
"meowstic","trick"
"meowstic","trick-room"
"meowstic","wish"
"meowstic","wonder-room"
"meowstic","yawn"
"meowstic","zen-headbutt"
"milotic","alluring-voice"
"milotic","aqua-ring"
"milotic","aqua-tail"
"milotic","attract"
"milotic","avalanche"
"milotic","blizzard"
"milotic","body-slam"
"milotic","breaking-swipe"
"milotic","brutal-swing"
"milotic","bulldoze"
"milotic","chilling-water"
"milotic","coil"
"milotic","confuse-ray"
"milotic","dive"
"milotic","double-edge"
"milotic","dragon-cheer"
"milotic","dragon-dance"
"milotic","dragon-pulse"
"milotic","dragon-tail"
"milotic","draining-kiss"
"milotic","endure"
"milotic","facade"
"milotic","flail"
"milotic","flip-turn"
"milotic","giga-impact"
"milotic","haze"
"milotic","helping-hand"
"milotic","hydro-pump"
"milotic","hyper-beam"
"milotic","hypnosis"
"milotic","ice-beam"
"milotic","icy-wind"
"milotic","imprison"
"milotic","iron-head"
"milotic","iron-tail"
"milotic","life-dew"
"milotic","light-screen"
"milotic","mirror-coat"
"milotic","mud-shot"
"milotic","muddy-water"
"milotic","protect"
"milotic","psych-up"
"milotic","rain-dance"
"milotic","recover"
"milotic","rest"
"milotic","round"
"milotic","safeguard"
"milotic","scald"
"milotic","scale-shot"
"milotic","skitter-smack"
"milotic","sleep-talk"
"milotic","snore"
"milotic","substitute"
"milotic","surf"
"milotic","tickle"
"milotic","triple-axel"
"milotic","water-pulse"
"milotic","waterfall"
"milotic","weather-ball"
"milotic","whirlpool"
"milotic","wrap"
"mimikyu","baby-doll-eyes"
"mimikyu","beat-up"
"mimikyu","bulk-up"
"mimikyu","burning-jealousy"
"mimikyu","charm"
"mimikyu","confuse-ray"
"mimikyu","copycat"
"mimikyu","curse"
"mimikyu","dark-pulse"
"mimikyu","dazzling-gleam"
"mimikyu","destiny-bond"
"mimikyu","double-team"
"mimikyu","drain-punch"
"mimikyu","draining-kiss"
"mimikyu","endure"
"mimikyu","facade"
"mimikyu","fling"
"mimikyu","giga-drain"
"mimikyu","giga-impact"
"mimikyu","hex"
"mimikyu","hyper-beam"
"mimikyu","leech-life"
"mimikyu","light-screen"
"mimikyu","magic-room"
"mimikyu","misty-terrain"
"mimikyu","night-shade"
"mimikyu","night-slash"
"mimikyu","pain-split"
"mimikyu","payback"
"mimikyu","phantom-force"
"mimikyu","play-rough"
"mimikyu","pounce"
"mimikyu","protect"
"mimikyu","psych-up"
"mimikyu","psychic"
"mimikyu","rain-dance"
"mimikyu","rest"
"mimikyu","round"
"mimikyu","safeguard"
"mimikyu","screech"
"mimikyu","shadow-ball"
"mimikyu","shadow-claw"
"mimikyu","shadow-sneak"
"mimikyu","sleep-talk"
"mimikyu","snore"
"mimikyu","spite"
"mimikyu","substitute"
"mimikyu","sunny-day"
"mimikyu","swords-dance"
"mimikyu","taunt"
"mimikyu","thief"
"mimikyu","thunder"
"mimikyu","thunder-wave"
"mimikyu","thunderbolt"
"mimikyu","trailblaze"
"mimikyu","trick"
"mimikyu","trick-room"
"mimikyu","will-o-wisp"
"mimikyu","wood-hammer"
"mimikyu","x-scissor"
"morpeko","agility"
"morpeko","assurance"
"morpeko","aura-wheel"
"morpeko","baton-pass"
"morpeko","bite"
"morpeko","brick-break"
"morpeko","bullet-seed"
"morpeko","charge"
"morpeko","charge-beam"
"morpeko","crunch"
"morpeko","dark-pulse"
"morpeko","double-edge"
"morpeko","eerie-impulse"
"morpeko","electric-terrain"
"morpeko","electro-ball"
"morpeko","electroweb"
"morpeko","endeavor"
"morpeko","endure"
"morpeko","facade"
"morpeko","fake-out"
"morpeko","fake-tears"
"morpeko","fire-fang"
"morpeko","flatter"
"morpeko","fling"
"morpeko","foul-play"
"morpeko","ice-fang"
"morpeko","knock-off"
"morpeko","lash-out"
"morpeko","nasty-plot"
"morpeko","outrage"
"morpeko","parting-shot"
"morpeko","payback"
"morpeko","power-trip"
"morpeko","protect"
"morpeko","psychic-fangs"
"morpeko","quash"
"morpeko","quick-attack"
"morpeko","rapid-spin"
"morpeko","rest"
"morpeko","reversal"
"morpeko","rising-voltage"
"morpeko","round"
"morpeko","scary-face"
"morpeko","seed-bomb"
"morpeko","sleep-talk"
"morpeko","snarl"
"morpeko","snore"
"morpeko","spite"
"morpeko","stomping-tantrum"
"morpeko","substitute"
"morpeko","super-fang"
"morpeko","swagger"
"morpeko","taunt"
"morpeko","thief"
"morpeko","thrash"
"morpeko","thunder"
"morpeko","thunder-fang"
"morpeko","thunder-punch"
"morpeko","thunder-wave"
"morpeko","thunderbolt"
"morpeko","tickle"
"morpeko","torment"
"morpeko","uproar"
"morpeko","volt-switch"
"morpeko","wild-charge"
"mr-rime","after-you"
"mr-rime","ally-switch"
"mr-rime","attract"
"mr-rime","avalanche"
"mr-rime","baton-pass"
"mr-rime","blizzard"
"mr-rime","block"
"mr-rime","body-slam"
"mr-rime","brick-break"
"mr-rime","calm-mind"
"mr-rime","charm"
"mr-rime","chilling-water"
"mr-rime","confuse-ray"
"mr-rime","copycat"
"mr-rime","dazzling-gleam"
"mr-rime","drain-punch"
"mr-rime","encore"
"mr-rime","endure"
"mr-rime","energy-ball"
"mr-rime","expanding-force"
"mr-rime","facade"
"mr-rime","fake-out"
"mr-rime","fake-tears"
"mr-rime","fling"
"mr-rime","focus-blast"
"mr-rime","foul-play"
"mr-rime","freeze-dry"
"mr-rime","frost-breath"
"mr-rime","future-sight"
"mr-rime","giga-impact"
"mr-rime","grass-knot"
"mr-rime","guard-swap"
"mr-rime","haze"
"mr-rime","helping-hand"
"mr-rime","hyper-beam"
"mr-rime","hypnosis"
"mr-rime","ice-beam"
"mr-rime","ice-punch"
"mr-rime","ice-shard"
"mr-rime","ice-spinner"
"mr-rime","icicle-spear"
"mr-rime","icy-wind"
"mr-rime","iron-defense"
"mr-rime","light-screen"
"mr-rime","magic-room"
"mr-rime","mega-kick"
"mr-rime","mirror-coat"
"mr-rime","misty-terrain"
"mr-rime","nasty-plot"
"mr-rime","payback"
"mr-rime","power-split"
"mr-rime","power-swap"
"mr-rime","protect"
"mr-rime","psychic"
"mr-rime","psychic-terrain"
"mr-rime","psyshock"
"mr-rime","rain-dance"
"mr-rime","rapid-spin"
"mr-rime","recycle"
"mr-rime","reflect"
"mr-rime","rest"
"mr-rime","role-play"
"mr-rime","round"
"mr-rime","safeguard"
"mr-rime","screech"
"mr-rime","shadow-ball"
"mr-rime","sheer-cold"
"mr-rime","skill-swap"
"mr-rime","slack-off"
"mr-rime","sleep-talk"
"mr-rime","snore"
"mr-rime","snowscape"
"mr-rime","solar-beam"
"mr-rime","stomping-tantrum"
"mr-rime","stored-power"
"mr-rime","substitute"
"mr-rime","sucker-punch"
"mr-rime","sunny-day"
"mr-rime","swagger"
"mr-rime","taunt"
"mr-rime","teeter-dance"
"mr-rime","thief"
"mr-rime","thunder"
"mr-rime","thunder-wave"
"mr-rime","thunderbolt"
"mr-rime","tickle"
"mr-rime","torment"
"mr-rime","trick"
"mr-rime","trick-room"
"mr-rime","triple-axel"
"mr-rime","uproar"
"mr-rime","wonder-room"
"mr-rime","zen-headbutt"
"mudsdale","body-press"
"mudsdale","body-slam"
"mudsdale","bulldoze"
"mudsdale","close-combat"
"mudsdale","counter"
"mudsdale","curse"
"mudsdale","double-edge"
"mudsdale","earth-power"
"mudsdale","earthquake"
"mudsdale","endeavor"
"mudsdale","endure"
"mudsdale","facade"
"mudsdale","fissure"
"mudsdale","focus-blast"
"mudsdale","giga-impact"
"mudsdale","heavy-slam"
"mudsdale","high-horsepower"
"mudsdale","hyper-beam"
"mudsdale","iron-defense"
"mudsdale","iron-head"
"mudsdale","lash-out"
"mudsdale","low-kick"
"mudsdale","low-sweep"
"mudsdale","mega-kick"
"mudsdale","mud-shot"
"mudsdale","mud-slap"
"mudsdale","payback"
"mudsdale","protect"
"mudsdale","rest"
"mudsdale","roar"
"mudsdale","rock-slide"
"mudsdale","rock-tomb"
"mudsdale","round"
"mudsdale","sand-tomb"
"mudsdale","sandstorm"
"mudsdale","scary-face"
"mudsdale","sleep-talk"
"mudsdale","smack-down"
"mudsdale","snore"
"mudsdale","stealth-rock"
"mudsdale","stomping-tantrum"
"mudsdale","stone-edge"
"mudsdale","substitute"
"mudsdale","sunny-day"
"mudsdale","superpower"
"ninetales","agility"
"ninetales","attract"
"ninetales","baby-doll-eyes"
"ninetales","baton-pass"
"ninetales","body-slam"
"ninetales","burning-jealousy"
"ninetales","calm-mind"
"ninetales","charm"
"ninetales","confuse-ray"
"ninetales","dark-pulse"
"ninetales","dig"
"ninetales","disable"
"ninetales","double-edge"
"ninetales","encore"
"ninetales","endure"
"ninetales","energy-ball"
"ninetales","extrasensory"
"ninetales","facade"
"ninetales","fake-tears"
"ninetales","fire-blast"
"ninetales","fire-spin"
"ninetales","flail"
"ninetales","flame-charge"
"ninetales","flamethrower"
"ninetales","flare-blitz"
"ninetales","foul-play"
"ninetales","giga-impact"
"ninetales","healing-wish"
"ninetales","heat-wave"
"ninetales","helping-hand"
"ninetales","hex"
"ninetales","howl"
"ninetales","hyper-beam"
"ninetales","hypnosis"
"ninetales","imprison"
"ninetales","inferno"
"ninetales","iron-tail"
"ninetales","memento"
"ninetales","mystical-fire"
"ninetales","nasty-plot"
"ninetales","night-shade"
"ninetales","overheat"
"ninetales","pain-split"
"ninetales","payback"
"ninetales","power-swap"
"ninetales","protect"
"ninetales","psych-up"
"ninetales","psyshock"
"ninetales","quick-attack"
"ninetales","rest"
"ninetales","roar"
"ninetales","round"
"ninetales","safeguard"
"ninetales","scorching-sands"
"ninetales","shadow-ball"
"ninetales","sleep-talk"
"ninetales","snarl"
"ninetales","snore"
"ninetales","solar-beam"
"ninetales","spite"
"ninetales","stored-power"
"ninetales","substitute"
"ninetales","sunny-day"
"ninetales","tail-slap"
"ninetales","weather-ball"
"ninetales","will-o-wisp"
"ninetales","zen-headbutt"
"ninetales-alola","agility"
"ninetales-alola","attract"
"ninetales-alola","aurora-veil"
"ninetales-alola","avalanche"
"ninetales-alola","baby-doll-eyes"
"ninetales-alola","baton-pass"
"ninetales-alola","blizzard"
"ninetales-alola","body-slam"
"ninetales-alola","calm-mind"
"ninetales-alola","charm"
"ninetales-alola","chilling-water"
"ninetales-alola","confuse-ray"
"ninetales-alola","dark-pulse"
"ninetales-alola","dazzling-gleam"
"ninetales-alola","dig"
"ninetales-alola","disable"
"ninetales-alola","double-edge"
"ninetales-alola","draining-kiss"
"ninetales-alola","encore"
"ninetales-alola","endure"
"ninetales-alola","extrasensory"
"ninetales-alola","facade"
"ninetales-alola","fake-tears"
"ninetales-alola","flail"
"ninetales-alola","foul-play"
"ninetales-alola","freeze-dry"
"ninetales-alola","giga-impact"
"ninetales-alola","helping-hand"
"ninetales-alola","hex"
"ninetales-alola","howl"
"ninetales-alola","hyper-beam"
"ninetales-alola","hypnosis"
"ninetales-alola","ice-beam"
"ninetales-alola","ice-shard"
"ninetales-alola","icicle-spear"
"ninetales-alola","icy-wind"
"ninetales-alola","imprison"
"ninetales-alola","iron-tail"
"ninetales-alola","misty-terrain"
"ninetales-alola","moonblast"
"ninetales-alola","nasty-plot"
"ninetales-alola","pain-split"
"ninetales-alola","payback"
"ninetales-alola","play-rough"
"ninetales-alola","power-swap"
"ninetales-alola","protect"
"ninetales-alola","psych-up"
"ninetales-alola","psyshock"
"ninetales-alola","rain-dance"
"ninetales-alola","rest"
"ninetales-alola","roar"
"ninetales-alola","round"
"ninetales-alola","safeguard"
"ninetales-alola","sleep-talk"
"ninetales-alola","snore"
"ninetales-alola","snowscape"
"ninetales-alola","spite"
"ninetales-alola","stored-power"
"ninetales-alola","substitute"
"ninetales-alola","tail-slap"
"ninetales-alola","triple-axel"
"ninetales-alola","weather-ball"
"ninetales-alola","wonder-room"
"ninetales-alola","zen-headbutt"
"noivern","acrobatics"
"noivern","aerial-ace"
"noivern","agility"
"noivern","air-cutter"
"noivern","air-slash"
"noivern","bite"
"noivern","body-slam"
"noivern","boomburst"
"noivern","breaking-swipe"
"noivern","brick-break"
"noivern","dark-pulse"
"noivern","defog"
"noivern","double-edge"
"noivern","double-team"
"noivern","draco-meteor"
"noivern","dragon-cheer"
"noivern","dragon-claw"
"noivern","dragon-dance"
"noivern","dragon-pulse"
"noivern","dragon-rush"
"noivern","dragon-tail"
"noivern","dual-wingbeat"
"noivern","endure"
"noivern","facade"
"noivern","flamethrower"
"noivern","fly"
"noivern","focus-blast"
"noivern","giga-impact"
"noivern","heat-wave"
"noivern","hurricane"
"noivern","hyper-beam"
"noivern","hyper-voice"
"noivern","iron-tail"
"noivern","leech-life"
"noivern","moonlight"
"noivern","outrage"
"noivern","protect"
"noivern","psychic"
"noivern","psychic-noise"
"noivern","rest"
"noivern","roost"
"noivern","round"
"noivern","scary-face"
"noivern","screech"
"noivern","shadow-ball"
"noivern","shadow-claw"
"noivern","sky-attack"
"noivern","sleep-talk"
"noivern","snore"
"noivern","solar-beam"
"noivern","steel-wing"
"noivern","substitute"
"noivern","sunny-day"
"noivern","super-fang"
"noivern","switcheroo"
"noivern","tailwind"
"noivern","taunt"
"noivern","thief"
"noivern","u-turn"
"noivern","uproar"
"noivern","water-pulse"
"noivern","whirlwind"
"noivern","wild-charge"
"noivern","x-scissor"
"oranguru","after-you"
"oranguru","body-slam"
"oranguru","brick-break"
"oranguru","bulldoze"
"oranguru","calm-mind"
"oranguru","charge-beam"
"oranguru","chilling-water"
"oranguru","earthquake"
"oranguru","encore"
"oranguru","endeavor"
"oranguru","endure"
"oranguru","energy-ball"
"oranguru","expanding-force"
"oranguru","extrasensory"
"oranguru","facade"
"oranguru","fling"
"oranguru","focus-blast"
"oranguru","foul-play"
"oranguru","future-sight"
"oranguru","giga-impact"
"oranguru","gravity"
"oranguru","hyper-beam"
"oranguru","hyper-voice"
"oranguru","imprison"
"oranguru","instruct"
"oranguru","knock-off"
"oranguru","last-resort"
"oranguru","light-screen"
"oranguru","magic-room"
"oranguru","mega-kick"
"oranguru","nasty-plot"
"oranguru","pain-split"
"oranguru","payback"
"oranguru","protect"
"oranguru","psych-up"
"oranguru","psychic"
"oranguru","psychic-noise"
"oranguru","psychic-terrain"
"oranguru","psyshock"
"oranguru","quash"
"oranguru","rain-dance"
"oranguru","reflect"
"oranguru","rest"
"oranguru","rock-slide"
"oranguru","round"
"oranguru","safeguard"
"oranguru","scary-face"
"oranguru","shadow-ball"
"oranguru","skill-swap"
"oranguru","sleep-talk"
"oranguru","snore"
"oranguru","stored-power"
"oranguru","substitute"
"oranguru","sunny-day"
"oranguru","taunt"
"oranguru","terrain-pulse"
"oranguru","thunder"
"oranguru","thunderbolt"
"oranguru","trailblaze"
"oranguru","trick"
"oranguru","trick-room"
"oranguru","wonder-room"
"oranguru","yawn"
"oranguru","zen-headbutt"
"orthworm","body-press"
"orthworm","body-slam"
"orthworm","bulldoze"
"orthworm","coil"
"orthworm","curse"
"orthworm","dig"
"orthworm","double-edge"
"orthworm","earth-power"
"orthworm","earthquake"
"orthworm","endure"
"orthworm","facade"
"orthworm","flash-cannon"
"orthworm","giga-impact"
"orthworm","heavy-slam"
"orthworm","helping-hand"
"orthworm","high-horsepower"
"orthworm","hyper-beam"
"orthworm","iron-defense"
"orthworm","iron-head"
"orthworm","iron-tail"
"orthworm","metal-burst"
"orthworm","metal-sound"
"orthworm","mud-shot"
"orthworm","mud-slap"
"orthworm","protect"
"orthworm","rest"
"orthworm","rock-blast"
"orthworm","rock-slide"
"orthworm","rock-tomb"
"orthworm","sand-tomb"
"orthworm","sandstorm"
"orthworm","shed-tail"
"orthworm","sleep-talk"
"orthworm","smack-down"
"orthworm","spikes"
"orthworm","stealth-rock"
"orthworm","steel-beam"
"orthworm","stomping-tantrum"
"orthworm","substitute"
"orthworm","wrap"
"palafin","acrobatics"
"palafin","agility"
"palafin","aqua-jet"
"palafin","aqua-tail"
"palafin","aura-sphere"
"palafin","blizzard"
"palafin","body-slam"
"palafin","boomburst"
"palafin","bounce"
"palafin","bulk-up"
"palafin","charm"
"palafin","chilling-water"
"palafin","close-combat"
"palafin","counter"
"palafin","dive"
"palafin","double-hit"
"palafin","drain-punch"
"palafin","draining-kiss"
"palafin","encore"
"palafin","endeavor"
"palafin","endure"
"palafin","facade"
"palafin","fling"
"palafin","flip-turn"
"palafin","focus-blast"
"palafin","focus-energy"
"palafin","focus-punch"
"palafin","giga-impact"
"palafin","grass-knot"
"palafin","hard-press"
"palafin","haze"
"palafin","helping-hand"
"palafin","hydro-pump"
"palafin","hyper-beam"
"palafin","hyper-voice"
"palafin","ice-beam"
"palafin","ice-punch"
"palafin","icy-wind"
"palafin","iron-head"
"palafin","jet-punch"
"palafin","liquidation"
"palafin","outrage"
"palafin","protect"
"palafin","psych-up"
"palafin","rain-dance"
"palafin","rest"
"palafin","reversal"
"palafin","sleep-talk"
"palafin","substitute"
"palafin","surf"
"palafin","taunt"
"palafin","throat-chop"
"palafin","tickle"
"palafin","water-pulse"
"palafin","waterfall"
"palafin","wave-crash"
"palafin","whirlpool"
"palafin","zen-headbutt"
"pangoro","attract"
"pangoro","beat-up"
"pangoro","body-slam"
"pangoro","brick-break"
"pangoro","brutal-swing"
"pangoro","bulk-up"
"pangoro","bulldoze"
"pangoro","bullet-punch"
"pangoro","circle-throw"
"pangoro","close-combat"
"pangoro","coaching"
"pangoro","comeuppance"
"pangoro","crunch"
"pangoro","dark-pulse"
"pangoro","darkest-lariat"
"pangoro","detect"
"pangoro","dig"
"pangoro","dragon-claw"
"pangoro","drain-punch"
"pangoro","earthquake"
"pangoro","endure"
"pangoro","entrainment"
"pangoro","facade"
"pangoro","fire-punch"
"pangoro","fling"
"pangoro","focus-blast"
"pangoro","focus-energy"
"pangoro","foul-play"
"pangoro","giga-impact"
"pangoro","grass-knot"
"pangoro","gunk-shot"
"pangoro","hammer-arm"
"pangoro","headlong-rush"
"pangoro","helping-hand"
"pangoro","hyper-beam"
"pangoro","hyper-voice"
"pangoro","ice-punch"
"pangoro","iron-head"
